tweet_id,text,Bag_of_Words
3021,"RT @shernotcher: Privatization of our health care, education, welfare systems need to be protected in Canada. https://t.co/aIoyDGFnL3","{'health': 1, 'in': 1, 'protected': 1, 'httpstcoaioydgfnl3': 1, 'systems': 1, 'our': 1, 'rt': 1, 'care': 1, 'canada': 1, 'to': 1, 'privatization': 1, 'need': 1, 'education': 1, 'be': 1, 'of': 1, 'welfare': 1, 'shernotcher': 1}"
3023,"RT @ONE_in_Canada: An IMPORTANT win in the fight against both #corruption &amp; #poverty 

This helps shut down conduits of illicit cash tha","{'down': 1, 'win': 1, 'this': 1, 'in': 1, 'oneincanada': 1, 'corruption': 1, 'tha': 1, 'rt': 1, 'conduits': 1, 'amp': 1, 'illicit': 1, 'helps': 1, 'fight': 1, 'both': 1, 'an': 1, 'shut': 1, 'against': 1, 'important': 1, 'poverty': 1, 'of': 1, 'the': 1, 'cash': 1}"
3434,"BREAKING: Sophie Grgoire Trudeau, wife of Canada's Prime Minister Justin Trudeau, tests positive for coronavirus. 

PM Justin Trudeau has already announced self isolation. https://t.co/FiU0NeyXRr","{'pm': 1, 'for': 1, 'already': 1, 'breaking': 1, 'announced': 1, 'grgoire': 1, 'trudeau': 3, 'self': 1, 'tests': 1, 'minister': 1, 'isolation': 1, 'has': 1, 'coronavirus': 1, 'justin': 2, 'httpstcofiu0neyxrr': 1, 'sophie': 1, 'positive': 1, 'wife': 1, 'of': 1, 'prime': 1, 'canadas': 1}"
3467,"BREAKING: Sophie Trudeau, wife of Canada's PM, tests positive for coronavirus.","{'pm': 1, 'for': 1, 'breaking': 1, 'trudeau': 1, 'tests': 1, 'coronavirus': 1, 'sophie': 1, 'positive': 1, 'wife': 1, 'of': 1, 'canadas': 1}"
3906,"On a cold and windy British morning, don't you just hate the idea of landing in some hot exotic location.
De Havilland Canada DHC-6-300 Twin Otter PJ-WII belonging to WinAir landing on the island of St. Barthelemy in 2012.
 See photo. https://t.co/G4bXPIqoph","{'st': 1, 'pjwii': 1, 'in': 2, 'windy': 1, 'location': 1, 'photo': 1, 'exotic': 1, 'idea': 1, 'just': 1, 'httpstcog4bxpiqoph': 1, 'a': 1, 'dont': 1, 'canada': 1, 'de': 1, 'belonging': 1, '2012': 1, 'to': 1, 'otter': 1, 'you': 1, 'dhc6300': 1, 'cold': 1, 'twin': 1, 'on': 2, 'hate': 1, 'barthelemy': 1, 'british': 1, 'landing': 2, 'hot': 1, 'island': 1, 'morning': 1, 'winair': 1, 'see': 1, 'some': 1, 'of': 2, 'and': 1, 'havilland': 1, 'the': 2}"
3920,"Centre For Global Research, Canada, investigates and declares that American Army spread the #CoronavirusPandemic into Wuhan, China.

Now if that is true then the administration is responsible for a global genocide. 

Nothing less.","{'for': 2, 'spread': 1, 'is': 2, 'less': 1, 'research': 1, 'if': 1, 'responsible': 1, 'a': 1, 'investigates': 1, 'canada': 1, 'that': 2, 'army': 1, 'now': 1, 'china': 1, 'global': 2, 'nothing': 1, 'genocide': 1, 'then': 1, 'wuhan': 1, 'administration': 1, 'true': 1, 'american': 1, 'into': 1, 'centre': 1, 'coronaviruspandemic': 1, 'declares': 1, 'and': 1, 'the': 2}"
3968,"Yesterday I went to a Costco store, where I stumbled across this couple loading their pickup with piles of Lysol wipes. They hit up all the local Costcos daily, clearing shelves of wipes/liquid cleaner and re-selling them on Amazon. https://t.co/sYQhfxkUrG via @torontostar","{'shelves': 1, 'wipesliquid': 1, 'across': 1, 'this': 1, 'amazon': 1, 'piles': 1, 'httpstcosyqhfxkurg': 1, 'cleaner': 1, 'wipes': 1, 'torontostar': 1, 'up': 1, 'all': 1, 'stumbled': 1, 'hit': 1, 'local': 1, 'a': 1, 'loading': 1, 'store': 1, 'they': 1, 'daily': 1, 'i': 2, 'to': 1, 'clearing': 1, 'costco': 1, 'pickup': 1, 'on': 1, 'yesterday': 1, 'them': 1, 'via': 1, 'their': 1, 'with': 1, 'couple': 1, 'where': 1, 'of': 2, 'and': 1, 'reselling': 1, 'went': 1, 'lysol': 1, 'the': 1, 'costcos': 1}"
4017,"#thread on FoE in universities
When PTM emerged two years ago a talk was arranged at Habib University on the topic of new mass movements. The moderator and one of the panelists were Oxford graduates while the other panelist was a brilliant journalist. The talk was cancelled","{'habib': 1, 'mass': 1, 'movements': 1, 'years': 1, 'in': 1, 'oxford': 1, 'moderator': 1, 'panelists': 1, 'two': 1, 'a': 2, 'talk': 2, 'graduates': 1, 'cancelled': 1, 'was': 3, 'thread': 1, 'at': 1, 'on': 2, 'emerged': 1, 'journalist': 1, 'ago': 1, 'new': 1, 'while': 1, 'university': 1, 'ptm': 1, 'topic': 1, 'universities': 1, 'were': 1, 'panelist': 1, 'when': 1, 'foe': 1, 'arranged': 1, 'other': 1, 'of': 2, 'and': 1, 'one': 1, 'the': 5, 'brilliant': 1}"
4097,we at Da Crib University fr now.,"{'fr': 1, 'crib': 1, 'now': 1, 'at': 1, 'da': 1, 'university': 1, 'we': 1}"
4099,"Some good news to cheer you up:
Korea and China are recovering. Vietnam had their cases under control until British tourists spread it again but I think they can manage it. A Philippine university invented a testing kit that can give results in just 2 hrs and for less than $30","{'for': 1, 'tourists': 1, 'invented': 1, 'spread': 1, 'in': 1, 'are': 1, 'manage': 1, 'less': 1, 'than': 1, 'but': 1, 'philippine': 1, 'good': 1, 'cheer': 1, 'up': 1, 'had': 1, 'just': 1, 'it': 2, 'a': 2, 'hrs': 1, 'recovering': 1, 'they': 1, 'i': 1, 'until': 1, 'testing': 1, 'that': 1, 'to': 1, 'you': 1, 'vietnam': 1, 'china': 1, 'results': 1, 'korea': 1, 'can': 2, 'think': 1, 'again': 1, 'university': 1, 'their': 1, 'give': 1, '2': 1, 'british': 1, 'news': 1, 'under': 1, 'control': 1, '30': 1, 'some': 1, 'kit': 1, 'and': 2, 'cases': 1}"
4658,"Dalhousie University before charging me ~$10,000 more in tuition than Canadian students: https://t.co/yVxBbWWEhF","{'in': 1, 'than': 1, 'students': 1, 'before': 1, 'tuition': 1, 'charging': 1, 'canadian': 1, 'me': 1, 'university': 1, 'dalhousie': 1, 'more': 1, 'httpstcoyvxbbwwehf': 1, '10000': 1}"
5308,"Canada have seen an uptick in #intlstudents from Vietnam, Pakistan, and Bangladesh. 
Join WES experts in the upcoming months as they dive into these three #education systems and explain WES methodologies when evaluating these credentials. https://t.co/4j2qK7G2FA
#highered https://t.co/b4Uxf8l06o","{'intlstudents': 1, 'in': 2, 'have': 1, 'httpstcob4uxf8l06o': 1, 'seen': 1, 'three': 1, 'experts': 1, 'explain': 1, 'methodologies': 1, 'join': 1, 'systems': 1, 'evaluating': 1, 'httpstco4j2qk7g2fa': 1, 'bangladesh': 1, 'highered': 1, 'as': 1, 'pakistan': 1, 'they': 1, 'dive': 1, 'canada': 1, 'vietnam': 1, 'these': 2, 'education': 1, 'uptick': 1, 'from': 1, 'wes': 2, 'an': 1, 'into': 1, 'when': 1, 'months': 1, 'credentials': 1, 'and': 2, 'upcoming': 1, 'the': 1}"
5382,Quebec Premier Francois Legault is asking all people returning from travel abroad to self-isolate for 14 days. This is mandatory for public sector employees in the health and education systems. The province is also banning events with more than 250 people. https://t.co/ey2DtcZVbp,"{'health': 1, 'for': 2, 'premier': 1, 'people': 2, 'this': 1, 'in': 1, 'is': 3, 'legault': 1, 'than': 1, 'mandatory': 1, 'selfisolate': 1, 'francois': 1, 'abroad': 1, 'systems': 1, '250': 1, 'all': 1, 'employees': 1, 'public': 1, 'sector': 1, 'banning': 1, 'quebec': 1, 'to': 1, 'travel': 1, 'also': 1, 'education': 1, '14': 1, 'with': 1, 'from': 1, 'province': 1, 'httpstcoey2dtczvbp': 1, 'returning': 1, 'more': 1, 'asking': 1, 'events': 1, 'and': 1, 'days': 1, 'the': 2}"
5515,"Canada didnt block Chinese from traveling there, instead invested time &amp; money on testing, education &amp; disease management.

Trump blocked Chinese, then endlessly praised himself for ""containing"" COVID-19 while ignoring need for testing, education &amp; disease management.

Results: https://t.co/HNXvDSY89x","{'for': 2, 'trump': 1, 'instead': 1, 'covid19': 1, 'himself': 1, 'traveling': 1, 'ignoring': 1, 'amp': 3, 'canada': 1, 'testing': 2, 'there': 1, 'block': 1, 'results': 1, 'need': 1, 'on': 1, 'education': 2, 'disease': 2, 'then': 1, 'management': 2, 'while': 1, 'from': 1, 'money': 1, 'endlessly': 1, 'blocked': 1, 'didnt': 1, 'praised': 1, 'time': 1, 'invested': 1, 'containing': 1, 'httpstcohnxvdsy89x': 1, 'chinese': 2}"
20,"RT @QuickTake: BREAKING: Canada PM Justin Trudeaus wife Sophie has tested positive for the #coronavirus, the government says. 

More @busi","{'pm': 1, 'for': 1, 'breaking': 1, 'has': 1, 'rt': 1, 'coronavirus': 1, 'canada': 1, 'quicktake': 1, 'government': 1, 'busi': 1, 'justin': 1, 'says': 1, 'sophie': 1, 'tested': 1, 'trudeaus': 1, 'positive': 1, 'more': 1, 'wife': 1, 'the': 2}"
70,"Global stocks, past 24 hours.

Italy: -16.6%
Brazil: -14.7%
Spain: -14.6%
Canada: -12%
France: -12%
Germany: -12%
UK: -10.9%
US (Dow): -10%
Russia: -8.2% 
India: -8.2%
Australia: -7.3%
Turkey: -7.2%
Indonesia: -5%
Japan: -4.4%
S Korea: -3.8%
HK: -3.6%
Saudi: -3%
China: -1.5%","{'147': 1, 's': 1, '12': 3, '73': 1, 'india': 1, 'brazil': 1, 'germany': 1, 'stocks': 1, '15': 1, 'uk': 1, '44': 1, '166': 1, 'us': 1, '24': 1, '5': 1, '72': 1, '10': 1, 'russia': 1, 'indonesia': 1, 'italy': 1, 'canada': 1, 'china': 1, '82': 2, 'hours': 1, 'global': 1, '36': 1, 'dow': 1, 'korea': 1, 'spain': 1, '109': 1, '38': 1, 'japan': 1, 'france': 1, 'saudi': 1, 'hk': 1, 'australia': 1, '3': 1, 'past': 1, 'turkey': 1, '146': 1}"
479,"RT @DostKhan_Jammu: For Your Kind Information
India Only Country Where 14% Muslim Population Enjoy Minority Status
US: NO
UK: No
France: No","{'minority': 1, 'for': 1, 'your': 1, 'muslim': 1, 'india': 1, 'uk': 1, 'population': 1, 'us': 1, 'information': 1, 'rt': 1, 'dostkhanjammu': 1, 'country': 1, '14': 1, 'status': 1, 'enjoy': 1, 'france': 1, 'where': 1, 'kind': 1, 'no': 3, 'only': 1}"
848,RT @__knf: we at Da Crib University fr now.,"{'fr': 1, 'rt': 1, 'knf': 1, 'crib': 1, 'now': 1, 'at': 1, 'da': 1, 'university': 1, 'we': 1}"
1215,"RT @mistersealey: Per the U.S. ARMY: DO NOT click on a website that is regarding the global virus cases, with a url pertaining to John Hopk","{'regarding': 1, 'website': 1, 'is': 1, 'mistersealey': 1, 'url': 1, 'per': 1, 'do': 1, 'us': 1, 'a': 2, 'rt': 1, 'john': 1, 'that': 1, 'army': 1, 'to': 1, 'virus': 1, 'global': 1, 'on': 1, 'click': 1, 'not': 1, 'with': 1, 'hopk': 1, 'cases': 1, 'pertaining': 1, 'the': 2}"
1383,RT @__knf: we at Da Crib University fr now.,"{'fr': 1, 'rt': 1, 'knf': 1, 'crib': 1, 'now': 1, 'at': 1, 'da': 1, 'university': 1, 'we': 1}"
1422,"RT @nadialthomas: got the news this afternoon that my university is shut down for the remainder of the semester.

some students dont have","{'down': 1, 'semester': 1, 'for': 1, 'this': 1, 'have': 1, 'is': 1, 'got': 1, 'remainder': 1, 'students': 1, 'dont': 1, 'rt': 1, 'that': 1, 'my': 1, 'university': 1, 'afternoon': 1, 'news': 1, 'shut': 1, 'some': 1, 'of': 1, 'nadialthomas': 1, 'the': 3}"
1459,RT @UniofHerts: Public Health England has confirmed that a student at the University Of Hertfordshire has been diagnosed with COVID-19. We,"{'health': 1, 'uniofherts': 1, 'student': 1, 'covid19': 1, 'hertfordshire': 1, 'confirmed': 1, 'a': 1, 'has': 2, 'rt': 1, 'public': 1, 'that': 1, 'at': 1, 'been': 1, 'diagnosed': 1, 'university': 1, 'with': 1, 'we': 1, 'of': 1, 'england': 1, 'the': 1}"
1525,"RT @CalebWalker79: Thank you Yale University football for sending this in the mail today, will be contacting you soon. @yalefootball @Coach","{'for': 1, 'this': 1, 'in': 1, 'soon': 1, 'calebwalker79': 1, 'rt': 1, 'sending': 1, 'you': 2, 'coach': 1, 'mail': 1, 'will': 1, 'university': 1, 'football': 1, 'be': 1, 'contacting': 1, 'yale': 1, 'yalefootball': 1, 'thank': 1, 'today': 1, 'the': 1}"
1680,"https://t.co/0KCdDV5Tcz
The Carleton Ravens are once again the Canadian university men's basketball champions. https://t.co/DbegOlfsWu","{'httpstcodbegolfswu': 1, 'once': 1, 'are': 1, 'champions': 1, 'ravens': 1, 'httpstco0kcddv5tcz': 1, 'basketball': 1, 'canadian': 1, 'carleton': 1, 'again': 1, 'university': 1, 'mens': 1, 'the': 2}"
1759,"@G_stordalen @ImpossibleFoods @GoodFoodInst @EATforum In Canada 26% of the population is keto or thinking about keto per Dalhousie University survey. The demand for dairy fats is raising by 23% in Canada because of keto!!! So yeah, keep dreaming. In Canada 1% vegans versus 26% keto. Animal source foods are the future. https://t.co/5kZ5ZYULJu","{'for': 1, 'keto': 4, 'impossiblefoods': 1, 'in': 3, 'are': 1, 'is': 2, 'source': 1, '23': 1, 'versus': 1, 'future': 1, 'population': 1, 'so': 1, 'per': 1, 'keep': 1, '26': 2, 'dreaming': 1, 'because': 1, 'or': 1, 'fats': 1, 'canada': 3, 'animal': 1, 'dairy': 1, '1': 1, 'foods': 1, 'yeah': 1, 'by': 1, 'university': 1, 'survey': 1, 'dalhousie': 1, 'gstordalen': 1, 'vegans': 1, 'thinking': 1, 'about': 1, 'demand': 1, 'raising': 1, 'of': 2, 'eatforum': 1, 'httpstco5kz5zyulju': 1, 'goodfoodinst': 1, 'the': 3}"
1874,"@MuttonMolester @suziluke6 @LeilaJayne2 @JustAGi36183199 @HalifaxBank So happy for you all  may you all enjoy your sleep and dried pasta, special mention to Halifax for making this possible x","{'for': 2, 'x': 1, 'this': 1, 'your': 1, 'dried': 1, 'justagi36183199': 1, 'so': 1, 'all': 2, 'muttonmolester': 1, 'sleep': 1, 'leilajayne2': 1, 'to': 1, 'you': 2, 'making': 1, 'mention': 1, 'happy': 1, 'halifaxbank': 1, 'enjoy': 1, 'special': 1, 'pasta': 1, 'halifax': 1, 'possible': 1, 'may': 1, 'and': 1, 'suziluke6': 1}"
2028,TRIUMPH - Magic Power (Live in HALIFAX) https://t.co/VdyesOodqf via @YouTube,"{'in': 1, 'triumph': 1, 'youtube': 1, 'httpstcovdyesoodqf': 1, 'live': 1, 'via': 1, 'magic': 1, 'power': 1, 'halifax': 1}"
2057,RT @marchofdimescda: Conductive Education participantsin Halifax were treated to a fun farmy experience this March! Activities that helped,"{'marchofdimescda': 1, 'this': 1, 'march': 1, 'activities': 1, 'a': 1, 'rt': 1, 'farmy': 1, 'that': 1, 'to': 1, 'experience': 1, 'education': 1, 'helped': 1, 'participantsin': 1, 'fun': 1, 'were': 1, 'conductive': 1, 'treated': 1, 'halifax': 1}"
2340,RT @lokolHalifax: Halifax mayor in self-isolation after contact with person seeking COVID-19 testing https://t.co/QNq2QjI1ij #lokol #halifax,"{'seeking': 1, 'in': 1, 'covid19': 1, 'selfisolation': 1, 'rt': 1, 'contact': 1, 'testing': 1, 'httpstcoqnq2qji1ij': 1, 'lokolhalifax': 1, 'after': 1, 'lokol': 1, 'with': 1, 'person': 1, 'mayor': 1, 'halifax': 2}"
2363,@Halifax I'm sure your peeps would put your videos up on a YouTube for free just out of love.,"{'for': 1, 'your': 2, 'youtube': 1, 'sure': 1, 'would': 1, 'up': 1, 'just': 1, 'a': 1, 'im': 1, 'peeps': 1, 'out': 1, 'on': 1, 'love': 1, 'put': 1, 'videos': 1, 'halifax': 1, 'of': 1, 'free': 1}"
2512,RT @HxtfcRichard: 32 years ago. Halifax Town vs Scunthorpe United 12/03/1988. Peter Duffield goal photo 1. Photos by Keith Middleton. Pleas,"{'keith': 1, 'years': 1, 'photo': 1, 'middleton': 1, 'peter': 1, 'united': 1, 'goal': 1, 'rt': 1, '32': 1, 'vs': 1, '1': 1, 'by': 1, 'ago': 1, '12031988': 1, 'town': 1, 'halifax': 1, 'hxtfcrichard': 1, 'duffield': 1, 'scunthorpe': 1, 'pleas': 1, 'photos': 1}"
3179,"@UN_Valovaya 
LET ME TELL YOU MY STORY CANADA THE EUROPEAN CANADIAN COULD NOT REACHED ME WHERE I STAND IN ISLAM FAITH,I AM STUDENT OF IMAM MOHAMED NASRADEAN ALBANY PEACE ON HIM ,SECOND I HELD HIGHER EDUCATION, THIRD I AM AN INVENTOR.THE EUROPEAN CANADIAN AGREED TO PUT ME DOWN.","{'down': 1, 'in': 1, 'faithi': 1, 'student': 1, 'am': 2, 'european': 2, 'higher': 1, 'him': 1, 'held': 1, 'unvalovaya': 1, 'stand': 1, 'canada': 1, 'i': 3, 'agreed': 1, 'albany': 1, 'to': 1, 'imam': 1, 'you': 1, 'mohamed': 1, 'second': 1, 'on': 1, 'canadian': 2, 'education': 1, 'my': 1, 'reached': 1, 'third': 1, 'me': 3, 'peace': 1, 'inventorthe': 1, 'story': 1, 'not': 1, 'could': 1, 'put': 1, 'nasradean': 1, 'an': 1, 'where': 1, 'tell': 1, 'islam': 1, 'let': 1, 'of': 1, 'the': 1}"
3461,"BREAKING: Sophie Trudeau, wife of Canada's PM, tests positive for coronavirus.","{'pm': 1, 'for': 1, 'breaking': 1, 'trudeau': 1, 'tests': 1, 'coronavirus': 1, 'sophie': 1, 'positive': 1, 'wife': 1, 'of': 1, 'canadas': 1}"
3533,NIALL YOU'RE OFFICIALLY NUMBER ONE IN CANADA BABY IM SO HAPPY FOR YOU #HeartbreakWeather https://t.co/1Jou2fy79a,"{'number': 1, 'for': 1, 'niall': 1, 'in': 1, 'so': 1, 'youre': 1, 'httpstco1jou2fy79a': 1, 'canada': 1, 'im': 1, 'heartbreakweather': 1, 'you': 1, 'happy': 1, 'baby': 1, 'one': 1, 'officially': 1}"
3722,"@Indy_Lynne @AnewTrackrecord Dont buy into panic Lynne. 
Measles is worse...virus has become politicized people are panicking for nothing.
If media started reporting every elderly patient who died of pneumonia/flu across US/Canada over the years, people would be shocked how many deaths in regular flu season https://t.co/MGXhomu1hE","{'for': 1, 'measles': 1, 'people': 2, 'across': 1, 'years': 1, 'in': 1, 'flu': 1, 'uscanada': 1, 'are': 1, 'is': 1, 'would': 1, 'deaths': 1, 'if': 1, 'every': 1, 'dont': 1, 'shocked': 1, 'has': 1, 'regular': 1, 'lynne': 1, 'season': 1, 'reporting': 1, 'indylynne': 1, 'buy': 1, 'become': 1, 'nothing': 1, 'over': 1, 'how': 1, 'who': 1, 'worsevirus': 1, 'anewtrackrecord': 1, 'media': 1, 'politicized': 1, 'be': 1, 'into': 1, 'panicking': 1, 'httpstcomgxhomu1he': 1, 'started': 1, 'many': 1, 'panic': 1, 'elderly': 1, 'pneumoniaflu': 1, 'of': 1, 'patient': 1, 'the': 1, 'died': 1}"
3772,"Trusted source of public health info for my fellow Canadians: Coronavirus disease (COVID-19) outbreak updates, symptoms, prevention, travel, preparation - https://t.co/o0GGJ47dgx https://t.co/NT1Rgx8Ks6","{'health': 1, 'for': 1, 'source': 1, 'symptoms': 1, 'covid19': 1, 'canadians': 1, 'coronavirus': 1, 'public': 1, 'info': 1, 'httpstcont1rgx8ks6': 1, 'travel': 1, 'fellow': 1, 'outbreak': 1, 'updates': 1, 'my': 1, 'disease': 1, 'httpstcoo0ggj47dgx': 1, 'trusted': 1, 'prevention': 1, 'preparation': 1, 'of': 1}"
4027,I KNOW NONE OF YALL CARE BUT I WAS JUST ACCEPTED INTO OXFORD UNIVERSITY TO STUDY LITERATURE BITCH IM FHSISISJSH https://t.co/uD29Gn0IWe,"{'oxford': 1, 'but': 1, 'just': 1, 'literature': 1, 'accepted': 1, 'care': 1, 'im': 1, 'i': 2, 'httpstcoud29gn0iwe': 1, 'to': 1, 'know': 1, 'was': 1, 'university': 1, 'fhsisisjsh': 1, 'into': 1, 'bitch': 1, 'none': 1, 'study': 1, 'of': 1, 'yall': 1}"
4303,we at Da Crib University fr now.,"{'fr': 1, 'crib': 1, 'now': 1, 'at': 1, 'da': 1, 'university': 1, 'we': 1}"
4649,"The Schulich School of Law, Dalhousie University, invites applications for the position of Director of the Indigenous Blacks and Mikmaq Initiative. Learn more and apply: https://t.co/aHmXxMLByG #CDNdiversity @SchulichLaw https://t.co/Fenbi7kovJ","{'for': 1, 'school': 1, 'httpstcoahmxxmlbyg': 1, 'httpstcofenbi7kovj': 1, 'learn': 1, 'applications': 1, 'blacks': 1, 'schulich': 1, 'mikmaq': 1, 'initiative': 1, 'schulichlaw': 1, 'law': 1, 'cdndiversity': 1, 'apply': 1, 'invites': 1, 'director': 1, 'university': 1, 'position': 1, 'dalhousie': 1, 'more': 1, 'of': 3, 'and': 2, 'indigenous': 1, 'the': 3}"
4673,Happy International Womens Day!  I am very fortunate to have the privilege and opportunity to coach and work with so many amazing and outstanding women at Dalhousie University and @DalTigers WVB program.  Tremendous leaders and people that make a difference! #thankyou https://t.co/VK6yZZW6rh,"{'program': 1, 'httpstcovk6yzzw6rh': 1, 'people': 1, 'leaders': 1, 'women': 1, 'daltigers': 1, 'have': 1, 'am': 1, 'so': 1, 'wvb': 1, 'opportunity': 1, 'a': 1, 'womens': 1, 'i': 1, 'work': 1, 'outstanding': 1, 'that': 1, 'to': 2, 'tremendous': 1, 'at': 1, 'coach': 1, 'happy': 1, 'international': 1, 'university': 1, 'with': 1, 'make': 1, 'dalhousie': 1, 'fortunate': 1, 'many': 1, 'difference': 1, 'very': 1, 'privilege': 1, 'thankyou': 1, 'day': 1, 'and': 5, 'amazing': 1, 'the': 1}"
4888,The Women of Top of the World event in Halifax -- originally planned for April 1 with Tessa as one of the speakers -- has been cancelled  due to the #COVID19 + Hockey Women's World Championship cancellation. They will try to reschedule for 2021.,"{'for': 2, 'due': 1, 'in': 1, 'women': 1, 'try': 1, 'originally': 1, 'covid19': 1, 'event': 1, 'world': 2, 'as': 1, 'has': 1, 'womens': 1, 'championship': 1, 'they': 1, 'to': 2, 'cancelled': 1, '1': 1, '2021': 1, 'been': 1, 'cancellation': 1, 'planned': 1, 'april': 1, 'reschedule': 1, 'will': 1, 'tessa': 1, 'with': 1, 'speakers': 1, 'halifax': 1, 'top': 1, 'hockey': 1, 'of': 3, 'one': 1, 'the': 4}"
5203,"Based on guidance from Dr. David Williams, Ontarios Chief Medical Officer of Health and the experts at the #COVID19 Command Table, the Ministry of Education has directed all publicly funded schools in Ontario to close for 2 weeks following March break. https://t.co/DeTEtPUeLB","{'health': 1, 'chief': 1, 'for': 1, 'schools': 1, 'officer': 1, 'in': 1, 'based': 1, 'directed': 1, 'ontario': 1, 'break': 1, 'march': 1, 'covid19': 1, 'experts': 1, 'david': 1, 'ontarios': 1, 'weeks': 1, 'all': 1, 'publicly': 1, 'ministry': 1, 'has': 1, 'command': 1, 'following': 1, 'to': 1, 'guidance': 1, 'at': 1, 'williams': 1, 'on': 1, 'education': 1, 'httpstcodetetpuelb': 1, 'from': 1, 'dr': 1, 'funded': 1, '2': 1, 'medical': 1, 'close': 1, 'of': 2, 'and': 1, 'table': 1, 'the': 3}"
